reports,age,income,expenditure,dependents,months,majorcards,active,share
0,0.298,0.164785553,0.020167198,0,0.355555556,1,0.195652174,0.0315875
0,0.52399996,0.228743416,0.051414661,0.333333333,0.201851852,1,0.130434783,0.05890216
0,0.292,0.214446953,0.140305468,0,0.005555556,1,0,0.1705402
0,0.472,0.20993228,0.013010949,0.5,0.025925926,1,0.195652174,0.016231
0,0.30600004,0.149736644,0.012488552,0.166666667,0.048148148,1,0.152173913,0.02147727
0,0.52200004,0.20993228,0.018488975,0.166666667,0.005555556,1,0.108695652,0.02302267
0,0.55399996,0.300225734,0.009822804,0.166666667,0.4,1,0.586956522,0.008841666
0,0.40800004,0.162528217,0.034431562,0,0.07037037,1,0.282608696,0.05412025
0.071428571,0.46399996,0.173814898,0.058530056,0,0.255555556,1,0.173913043,0.08646706
0.071428571,0.44299996,0.397291196,0.236482664,0.166666667,0.111111111,1,0.413043478,0.160214
0,0.232,0.208427389,0,0,0.033333333,1,0,0.000402685
0,0.32700004,0.255079007,0,0,0.033333333,1,0.043478261,0.000333333
0,0.47700004,0.153498871,0.030820515,0,0.444444444,1,0.152173913,0.05117067
0,0.54600004,0.226787058,0.289381175,0.833333333,0.311111111,0,0.195652174,0.333848
0,0.62400004,0.360421369,0.027501433,0.166666667,0.372222222,0,0.347826087,0.0204978
0.214285714,0.415,0.18510158,0,0,0.094444444,1,0.543478261,0.000449438
0,0.35899996,0.266365688,0.096298699,0.166666667,0.022222222,1,0.195652174,0.09561973
0,0.73699996,0.266365688,0,0,0.533333333,1,0.108695652,0.00032
0,0.39000004,0.262603461,0.003778829,0.333333333,0.055555556,1,0.326086957,0.004068919
0,0.46399996,0.232505643,0.021235113,0.5,0.348148148,1,0.413043478,0.02411576
0,0.44299996,0.510910459,0.289861058,0.5,0.044444444,1,0.173913043,0.1540159
0.142857143,0.4,0.238133935,0.159537571,0.166666667,0.122222222,1,0.326086957,0.1758282
0,0.35899996,0.218961625,0,0.333333333,0.022222222,0,0.108695652,0.000384615
0,0.51000004,0.179082017,0.021789234,0.5,0.177777778,1,0.108695652,0.03148378
0.142857143,0.35100004,0.14221219,0.04068498,0.5,0.166666667,0,0.108695652,0.07229714
0,0.63000004,0.20993228,0.031838148,0.166666667,0.407407407,1,0.173913043,0.039573
0,0.35599996,0.20993228,0.085486489,0.166666667,0.094444444,0,0.239130435,0.1059863
0,0.547,0.315274643,0.005511632,0.5,0.022222222,1,0.391304348,0.004863637
0,0.36000004,0.217456734,0.151394336,0.333333333,0.074074074,1,0.326086957,0.1816442
0,0.36799996,0.208427389,0.034939708,0.5,0.066666667,1,0.195652174,0.04374329
0,0.265,0.194883371,0.19065896,0.166666667,0.011111111,1,0.152173913,0.2532993
0,0.44400004,0.122189616,0,0.333333333,0.096296296,1,0,0.000654343
0,0.262,0.23179082,0.015513229,0.333333333,0.038888889,1,0.108695652,0.01756572
0,0.346,0.187358916,0,0,0.044444444,1,0.434782609,0.000444444
0,0.33799996,0.27765237,0.045713203,0.166666667,0.090740741,1,0.369565217,0.04364769
0.357142857,0.32400004,0.119638826,0,0.333333333,0.062962963,1,0.152173913,0.000666667
0,0.37399996,0.224981189,0.035363453,0.333333333,0.031481481,1,0,0.04113469
0,0.39000004,0.258841234,0.528318877,0.166666667,0.059259259,1,0.152173913,0.5383649
0,0.36499996,0.247554552,0.036959934,0.833333333,0.105555556,1,0.195652174,0.03930543
0,0.48600004,0.343115124,0.003765924,0,0.266666667,1,0.217391304,0.003146122
0,0.46699996,0.300225734,0.007213249,0,0.044444444,1,0.108695652,0.006554524
0.714285714,0.517,0.360421369,0,0.666666667,0.266666667,1,0.239130435,0.00024
0,0.295,0.134687735,0.029492613,0.166666667,0.044444444,0,0.217391304,0.0549975
0,0.316,0.179834462,0.077266112,0,0.022222222,1,0.282608696,0.1106477
0,0.73200004,0.360421369,0.061439101,0.333333333,0.011111111,0,0,0.0457034
0,0.52699996,0.285176825,0.021530051,0.333333333,0.222222222,1,0.260869565,0.02011975
0,0.73099996,0.388457487,0.071588592,0,0.022222222,1,0,0.04957879
0,0.48600004,0.189209932,0.144027837,0.333333333,0.066666667,1,0.304347826,0.1966153
0,0.24799996,0.119638826,0.267873967,0,0.009259259,0,0,0.5535178
0,0.54900004,0.285176825,0.036660951,0.333333333,0.044444444,0,0.347826087,0.03421425
0,0.31999996,0.14221219,0,0.333333333,0.055555556,1,0.391304348,0.000571429
0,0.40099996,0.176072235,0,0.5,0.066666667,1,0,0.000470588
0,0.36600004,0.172310008,0.041094465,0.166666667,0.044444444,1,0.5,0.0611788
0,0.28500004,0.134687735,0.053847856,0,0.016666667,1,0,0.100191
0,0.41599996,0.20993228,0.101933212,1,0.022222222,0,0.347826087,0.126377
0,0.46099996,0.179834462,0.055447822,0,0.094444444,1,0.195652174,0.07939731
0.071428571,0.42799996,0.164785553,0.01503654,0.166666667,0.068518519,1,0.282608696,0.02359458
0,0.43,0.285176825,0.09887653,0,0.022222222,1,0.239130435,0.0920405
0,0.51000004,0.450714823,0.010001597,0.333333333,0.244444444,1,0.304347826,0.006145161
0,0.26899996,0.149736644,0.045265034,0,0.016666667,1,0.065217391,0.07661773
0.071428571,0.34,0.134687735,0,0.5,0,1,0.043478261,6.00E-04
0.071428571,0.53700004,0.420617005,0.056668468,0.333333333,0.274074074,1,0.347826087,0.03635741
0,0.36499996,0.119638826,0.009522756,0,0.011111111,1,0.217391304,0.01989944
0,0.325,0.22979684,0.02168142,0,0.02962963,1,0.108695652,0.02482904
0,0.286,0.14221219,0.047191406,0,0.044444444,1,0.304347826,0.0836781
0,0.27900004,0.190790068,0.001478731,0,0.012962963,1,0.195652174,0.002403846
0.071428571,0.66199996,0.262603461,0.051766879,0.166666667,0.555555556,1,0.086956522,0.05220054
0,0.42000004,0.346501129,0.055335449,0.333333333,0.088888889,1,0.391304348,0.04295223
0,0.55399996,0.213694507,0.002621386,0,0.177777778,0,0.086956522,0.003491803
0,0.47100004,0.164785553,0.123946404,0.166666667,0.177777778,1,0.152173913,0.1922946
0,0.41700004,0.360421369,0.572464313,0.5,0.066666667,1,0.152173913,0.4258454
0,0.22699996,0.179834462,0.092032437,0,0.161111111,1,0.043478261,0.1316562
0,0.32899996,0.285176825,0.015889634,0.5,0.074074074,1,0.282608696,0.01495
0,0.553,0.49586155,0.012969545,0,0.088888889,1,0.043478261,0.007138088
0,0.56400004,0.130173062,0.008549752,0,0.018518519,0,0.282608696,0.01680412
0,0.30300004,0.16854778,0.059222618,0,0.088888889,1,0.130434783,0.09007061
0,0.61399996,0.325056433,0.014632714,0.666666667,0.233333333,0,0.108695652,0.0121468
0,0.49,0.497742664,0.214422142,0.333333333,0.022222222,1,0,0.1168532
0.071428571,0.43399996,0.273890143,0.011942229,0.166666667,0.066666667,1,0.173913043,0.01171896
0,0.38700004,0.191121144,0.278420006,0.333333333,0.05,1,0.195652174,0.3767844
0.214285714,0.499,0.247554552,0,0.333333333,0.07037037,1,0.413043478,0.000342857
0.214285714,0.391,0.20993228,0,0.5,0.059259259,1,0.152173913,4.00E-04
0,0.26100004,0.157261099,0.046274873,0.333333333,0.044444444,1,0.217391304,0.07491956
0,0.349,0.119638826,0.040210453,0,0.094444444,1,0.065217391,0.08336612
0,0.25099996,0.149736644,0.186476002,0,0.264814815,1,0.130434783,0.3152637
0,0.41400004,0.34537246,0.085930915,0.5,0.027777778,1,0,0.06658583
0,0.33300004,0.137697517,0.009695903,0.333333333,0.07037037,1,0.086956522,0.01792304
0.071428571,0.436,0.110609481,0.062372056,0,0.081481481,1,0.260869565,0.138147
0,0.286,0.193461249,0.039242815,0,0.005555556,1,0,0.05255475
0,0.763,0.435665914,0.002688601,0,0.092592593,1,0.304347826,0.001833333
0,0.30799996,0.247554552,0.051170009,0,0.062962963,0,0.043478261,0.054492
0.285714286,0.50700004,0.119638826,0,0.333333333,0.088888889,1,0.217391304,0.000666667
0,0.418,0.27765237,0.057575581,0.333333333,0.066666667,1,0.152173913,0.05496077
0,0.24600004,0.134687735,0.053892476,0,0.025925926,1,0.02173913,0.100224
0.142857143,0.49999996,0.519902182,0.183753793,0.5,0.177777778,1,0.130434783,0.09599761
0.142857143,0.29700004,0.123401053,0,0,0.025925926,0,0.065217391,0.000648649
0,0.38299996,0.104589917,0.113361101,0,0.011111111,1,0.065217391,0.263585
0,0.40699996,0.349134688,0.063888685,0.333333333,0.211111111,1,0.260869565,0.04899547
0,0.44400004,0.196764485,0.049605243,0,0.444444444,1,0.043478261,0.06534584
0.071428571,0.32299996,0.187358916,0,0.166666667,0.312962963,0,0.130434783,0.000444444
0,0.67,0.093303236,0,0,0.448148148,1,0.086956522,0.000827586
0,0.319,0.119638826,0.002957462,0,0.098148148,1,0.195652174,0.006611111
0,0.397,0.262603461,0,0.333333333,0.133333333,1,0,0.000324324
0,0.22800004,0.127163281,0.144546726,0,0.355555556,0,0.02173913,0.2829621
0,0.42900004,0.181339353,0.151732841,0.166666667,0.011111111,0,0.195652174,0.2154031
0,0.30000004,0.266365688,0.129075707,0,0.012962963,1,0.239130435,0.128076
0,0.547,0.322799097,0.048103391,0.333333333,0.244444444,1,0.195652174,0.03987022
0.285714286,0.46,0.262603461,0,0.333333333,0.044444444,1,0.239130435,0.000324324
0.071428571,0.502,0.272836719,0.107191051,0.5,0.025925926,1,0.304347826,0.103933
0,0.30799996,0.103837472,0,0,0.161111111,1,0.195652174,0.000754717
0.142857143,0.30900004,0.139954853,0,0,0.037037037,0,0.152173913,0.00057971
0,0.37099996,0.367945824,0.232637147,0.5,0.027777778,1,0.195652174,0.1696612
0.214285714,0.484,0.286139955,0,0.166666667,0.022222222,1,0.369565217,0.000299043
0,0.80399992,0.320481565,0.002285311,0.166666667,0.066666667,1,0.02173913,0.002148035
0,0.39499996,0.247554552,0.053633822,0,0.048148148,1,0.02173913,0.05705314
0,0.547,0.360421369,0.001781198,0,0.266666667,1,0.304347826,0.001525
0.071428571,0.33600004,0.172310008,0.001882021,0.166666667,0.044444444,1,0.130434783,0.0032
0,0.36300004,0.097065463,0.025450838,0.166666667,0.044444444,0,0.108695652,0.06344134
0.071428571,0.562,0.273325809,0.006533301,0.333333333,0.431481481,1,0.347826087,0.006584255
0.071428571,0.511,0.255079007,0.036763128,0.333333333,0.111111111,1,0.47826087,0.03806583
0,0.532,0.206170053,0.159294242,0,0.333333333,1,0.282608696,0.2008407
0,0.45000004,0.163656885,0.107341075,0,0.311111111,1,0.282608696,0.1676499
0,0.334,0.146726862,0.013717245,0,0.092592593,0,0.065217391,0.02366667
0,0.379,0.135214447,0.048727942,0.166666667,0.007407407,1,0,0.09045292
0,0.27300004,0.101580135,0.041320308,0,0.011111111,0,0.152173913,0.09851731
0.285714286,0.691,0.134687735,0,0,0.066666667,0,0.956521739,6.00E-04
0,0.274,0.202407825,0,0.166666667,0.022222222,1,0,0.000413793
0,0.28800004,0.262603461,0.070744103,0.166666667,0.014814815,1,0.108695652,0.07111514
0,0.44400004,0.273137698,0.012167533,0.5,0.018518519,1,0,0.0118375
0.071428571,0.75900004,0.14503386,0,0,0.444444444,1,0.152173913,0.000561404
0,0.274,0.164785553,0,0,0.001851852,1,0,5.00E-04
0,0.28999996,0.164785553,0.116998779,0,0.02962963,1,0,0.1813192
0,0.49099996,0.134687735,0.002688601,0,0.016666667,0,0.086956522,0.0055
0,0.33600004,0.100677201,0,0.5,0.009259259,0,0.02173913,0.000775194
0.071428571,0.62599996,0.134687735,0,0.5,0.1,1,0.152173913,6.00E-04
0,0.334,0.217456734,0.187440414,0,0.027777778,1,0.108695652,0.2248926
0,0.343,0.172310008,0.008159906,0,0.05,1,0.347826087,0.01238
0,0.46699996,0.367945824,0.067826411,0.5,0.111111111,0,0.47826087,0.04952431
0,0.385,0.134687735,0.039147122,0.166666667,0.044444444,1,0.043478261,0.073052
0,0.397,0.255079007,0.025102931,0.5,0.02962963,1,0.195652174,0.02599111
0,0.298,0.239909707,0,0.333333333,0.053703704,0,0.086956522,0.000353107
0,0.50700004,0.300225734,0.028167936,0.666666667,0.066666667,1,0.304347826,0.02501619
0.214285714,0.421,0.112114372,0,0.5,0.25,0,0.543478261,0.000705882
0,0.39499996,0.130097818,0,0.166666667,0.177777778,1,0.108695652,0.000618876
0,0.40399996,0.202407825,0.152071057,0.333333333,0.272222222,1,0.173913043,0.1951083
0,0.57600004,0.112114372,0.005366718,0,0.2,1,0.391304348,0.01221235
0,0.319,0.352896915,0,0.333333333,0.011111111,1,0,0.000244898
0,0.47899996,0.151422122,0.237805972,0.333333333,0.018518519,1,0.304347826,0.3980818
0,0.38700004,0.443671934,0.175679923,0.166666667,0.124074074,1,0.02173913,0.1070066
0.071428571,0.24900004,0.181715576,0,0,0.037037037,1,0.043478261,0.000457143
0.142857143,0.256,0.101580135,0,0,0.001851852,1,0.260869565,0.000769231
0,0.33199996,0.183747178,0.051903449,0.5,0.044444444,1,0.065217391,0.07283182
0,0.52500004,0.194883371,0.03504537,0,0.272222222,1,0.02173913,0.04662429
0,0.289,0.104589917,0.161514758,0,0.088888889,0,0.02173913,0.3755244
0,0.34699996,0.360421369,0.217747415,0.666666667,0.005555556,1,0,0.1619782
0.071428571,0.331,0.137697517,0.117702407,0,0.044444444,1,0.217391304,0.2145995
0,0.56899996,0.363431151,0.069741781,0.5,0.087037037,1,0.195652174,0.05146786
0,0.23599996,0.128668172,0,0,0.011111111,0,0.086956522,0.000625
0,0.502,0.240030098,0,0.5,0.009259259,1,0.195652174,0.000352941
0,0.511,0.224981189,0.092840083,0,0.125925926,1,0.195652174,0.1080344
0,0.53299996,0.217456734,0.104230611,0,0.138888889,1,0.108695652,0.1251213
0,0.42799996,0.125876599,0.069074739,0.166666667,0.005555556,1,0.260869565,0.1364475
0,0.25999996,0.164785553,0.052859795,0,0.194444444,0,0.02173913,0.08191958
0,0.30900004,0.20993228,0.049924101,0,0.074074074,1,0.347826087,0.061896
0,0.48900004,0.122648608,0,0.333333333,0.033333333,1,0,0.000652174
0,0.42799996,0.172310008,0.053173007,0.166666667,0.077777778,0,0.239130435,0.0791488
0,0.37,0.368848758,0.040776414,0.333333333,0.02962963,1,0.413043478,0.02974648
0,0.61800004,0.172310008,0.012876788,0,0.255555556,0,0.065217391,0.0193976
0,0.406,0.390519187,0.103632935,0.5,0.044444444,1,0.086956522,0.07138018
0.142857143,0.36499996,0.172310008,0,0,0.022222222,1,0.391304348,0.00048
0,0.39799996,0.14221219,0.073871731,0,0.011111111,0,0,0.1308376
0.071428571,0.391,0.435665914,0.144874488,0,0.011111111,0,0.369565217,0.08980783
0,0.31099996,0.101580135,0.025684479,0.333333333,0.024074074,1,0.282608696,0.06123782
0,0.38100004,0.290443943,0.075186748,0,0.022222222,1,0.304347826,0.06885749
0.071428571,0.24499996,0.187358916,0.085881713,0,0.272222222,1,0.47826087,0.118307
0,0.27900004,0.137697517,0.065845191,0,0.012962963,1,0.260869565,0.1200515
0,0.721,0.194883371,0.032861441,0.5,0.42962963,1,0.152173913,0.04372321
0,0.29599996,0.450714823,0.284324174,0,0.022222222,1,0.152173913,0.1706156
0,0.36000004,0.148984199,0.287008732,0,0.011111111,1,0,0.4874438
0,0.34999996,0.224981189,0.046096877,0,0.066666667,0,0.130434783,0.05367281
0,0.57600004,0.157261099,0.140062687,0,0.133333333,0,0.043478261,0.2265
0,0.301,0.116629044,0.065061453,0,0.051851852,1,0.260869565,0.1375511
0,0.835,0.119638826,0,0,0.977777778,0,0.108695652,0.000666667
0,0.637,0.282167043,0.002285311,0.166666667,0.333333333,0,0.108695652,0.002424242
0,0.64699996,0.172310008,0.005889382,0.166666667,0.188888889,0,0.282608696,0.009122
0,0.382,0.155756208,0.041291529,0,0.088888889,0,0.326086957,0.06735965
0,0.403,0.172310008,0.051995948,0.166666667,0.055555556,1,0.130434783,0.0775176
0,0.27600004,0.179834462,0.576310411,0,0.007407407,1,0,0.8245508
0,0.295,0.149736644,0.091710063,0,0.066666667,1,0.130434783,0.1550486
0.285714286,0.48300004,0.168397291,0.137585421,0.166666667,0.075925926,1,0.260869565,0.2090833
0.142857143,0.577,0.49586155,0,0.166666667,0.103703704,0,0.434782609,0.000176471
0,0.42799996,0.322799097,0,1,0.011111111,0,0,0.000266667
0,0.59400004,0.357411588,0.140664655,0.666666667,0.311111111,1,0.152173913,0.1054817
0,0.41400004,0.360421369,0.018738744,0.666666667,0.011111111,1,0,0.0140794
0,0.41700004,0.14221219,0.033337033,0.333333333,0.090740741,1,0.086956522,0.05904476
0,0.56599996,0.766741911,0.645763436,0.333333333,0.016666667,0,0,0.2309477
0,0.232,0.101580135,0,0,0.085185185,0,0.065217391,0.000769231
0.642857143,0.36199996,0.157261099,0,0.5,0.027777778,1,0.195652174,0.000521739
0,0.478,0.359480813,0,0.333333333,0.059259259,1,0.347826087,0.000240602
0.428571429,0.421,0.408088789,0,0.5,0.033333333,0,0.217391304,0.000213011
0,0.283,0.110007524,0,0,0.05,1,0,0.000717703
0,0.007,0.104589917,0.066221606,0,0.001851852,1,0.195652174,0.1541906
0,0.29599996,0.097817908,0.083292881,0,0.055555556,1,0.043478261,0.205298
0,0.463,0.198367193,0.005108341,0.166666667,0.222222222,1,0.347826087,0.007026666
0,0.29700004,0.157261099,0.05260169,0,0.048148148,1,0.152173913,0.08519435
0,0.30199996,0.20993228,0.153256181,0,0.018518519,0,0,0.1900073
0.071428571,0.277,0.149736644,0.13870118,0,0.422222222,0,0.195652174,0.2345391
0,0.59599996,0,0.015241679,0.333333333,0.077777778,1,0.02173913,0.2718571
0,0.44299996,0.194883371,0.127923652,0,0.066666667,1,0.5,0.1699286
0,0.24000004,0.119638826,0,0,0.007407407,0,0.02173913,0.000666667
0.142857143,0.29299996,0.149736644,0,0,0.011111111,1,0.173913043,0.000545455
0.071428571,0.34,0.20993228,0.023607802,0,0.094444444,1,0.108695652,0.029469
0,0.54499996,0.164785553,0.007608741,0.333333333,0.225925926,1,0.239130435,0.01216667
0,0.24499996,0.074492099,0,0.166666667,0.044444444,1,0,0.001
0,0.649,0.49586155,0.183873973,0,0.044444444,1,0.326086957,0.1005738
0,0.29299996,0.097065463,0.007765756,0,0.051851852,1,0.108695652,0.01972267
0,0.38100004,0.187358916,0.083522466,0,0.035185185,1,0,0.1151311
0.071428571,0.523,0.247554552,0.124929077,0.5,0.333333333,0,0.413043478,0.1329034
0,0.38100004,0.14221219,0,0.333333333,0.111111111,1,0.043478261,0.000571429
0,0.27199996,0.172310008,0.270785432,0,0.007407407,1,0.02173913,0.4028644
0,0.33499996,0.395786305,0.042932113,0.5,0.033333333,1,0,0.02919232
0,0.32899996,0.161023326,0,0.5,0.011111111,1,0,0.000510638
0,0.26299996,0.108352144,0.022115089,0,0.066666667,1,0.065217391,0.04985151
0,0.40800004,0.676448457,0.21426673,0.833333333,0.15,1,0.152173913,0.08662446
0.071428571,0.65400004,0.532731377,0.208809697,0.333333333,0.144444444,1,0.195652174,0.1065361
0,0.39300004,0.188863807,0.129931231,0.166666667,0.011111111,1,0.173913043,0.1776717
0,0.478,0.256884876,0.015190061,0.5,0.22962963,1,0.413043478,0.01570033
0,0.31,0.382994733,0.078123765,0.166666667,0.044444444,1,0.434782609,0.05482528
0,0.661,0.352896915,0.08823667,0.333333333,0.177777778,1,0.369565217,0.06697714
0,0.385,0.256644093,0.048488936,0.5,0.17962963,1,0.282608696,0.04983705
0,0.46500004,0.144920993,0.034263794,0.166666667,0.122222222,1,0.304347826,0.05966339
0,0.33900004,0.172310008,0.129952202,0,0.033333333,1,0.152173913,0.193378
0,0.47299996,0.021068473,0,0.333333333,0.185185185,1,0,0.00244898
0.071428571,0.66499996,0.307750188,0.040484432,0,0.011111111,1,0.673913043,0.03501814
0,0.502,0.458239278,0.068720651,0.666666667,0.133333333,1,0.434782609,0.04065079
0,0.25200004,0.164785553,0.065036998,0,0.003703704,1,0.108695652,0.1008329
0,0.39499996,0.194883371,0.022676202,0.166666667,0.133333333,1,0.434782609,0.03015786
0,0.451,0.360421369,0.060889561,0.666666667,0.066666667,1,0.543478261,0.0452946
0,0.33900004,0.194883371,0.010539318,0,0.05,1,0.413043478,0.01421429
0,0.37099996,0.194883371,0.065323334,0.5,0.027777778,1,0.369565217,0.08684428
0,0.364,0.183596689,0.022399544,0.5,0.066666667,1,0.195652174,0.03147661
0,0.301,0.104589917,0,0,0.022222222,1,0,0.00075
0.285714286,0.56100004,0.14221219,0,0,0.046296296,0,0.065217391,0.000571429
0,0.43200004,0.165387509,0,0.666666667,0.025925926,1,0,0.000498339
0.071428571,0.631,0.217456734,0,0.333333333,0.138888889,1,0.195652174,0.000387097
0,0.40800004,0.181038375,0.027337162,0.333333333,0.005555556,1,0.260869565,0.03886773
0,0.634,0.811888638,0,0,0.794444444,1,0,0.000109091
0,0.26599996,0.119638826,0.025828318,0,0.088888889,0,0.02173913,0.05342556
0,0.358,0.172310008,0.014014067,0.5,0.092592593,1,0.304347826,0.0210496
0,0.30000004,0.119638826,0.046120526,0,0.044444444,0,0.086956522,0.09530056
0,0.25099996,0.18937547,0,0.166666667,0.033333333,1,0,0.000440076
0,0.27300004,0.138449962,0,0,0.077777778,0,0.086956522,0.000585366
0,0.48600004,0.364183597,0.038490565,0,0.237037037,1,0.217391304,0.02842812
0.142857143,0.40399996,0.270127916,0,0,0.283333333,1,0.239130435,0.00031579
0.071428571,0.42000004,0.306847254,0,0.5,0.044444444,0,0.282608696,0.000279851
0,0.34399996,0.255079007,0.041950795,0,0.103703704,1,0.217391304,0.04339778
0,0.367,0.307750188,0.155720833,0.666666667,0.02962963,1,0.152173913,0.1346951
0,0.49399996,0.318284424,0,0.333333333,0.181481481,1,0.065217391,0.00027027
0,0.46,0.179834462,0.27693051,0,0.061111111,1,0.347826087,0.3961604
0.071428571,0.403,0.292701279,0,0.333333333,0.040740741,1,0.326086957,0.000292683
0,0.34699996,0.199398044,0,0,0.07037037,1,0,0.00041958
0,0.32299996,0.164785553,0.010651162,0,0.103703704,1,0.02173913,0.01679833
0,0.277,0.119638826,0.014859095,0.166666667,0.007407407,0,0,0.03098167
0,0.40399996,0.119638826,0.054807687,0,0.007407407,1,0.173913043,0.1132511
0,0.45600004,0.367945824,0.029057327,0,0.111111111,1,0.152173913,0.02130902
0,0.42499996,0.252114372,0.104399735,0,0.022222222,1,0,0.1090841
0,0.36300004,0.296463506,0.167878968,0.166666667,0.02962963,1,0.086956522,0.1505325
0,0.37699996,0.136471031,0,0,0.025925926,1,0.065217391,0.000592973
0,0.274,0.119638826,0.05394813,0,0.011111111,1,0,0.111475
0.071428571,0.301,0.202407825,0.067702488,0,0.511111111,1,0.130434783,0.08686655
0.428571429,0.42499996,0.285176825,0,0,0.053703704,0,0.108695652,3.00E-04
0,0.34200004,0.206170053,0.074140064,0,0.048148148,1,0.086956522,0.09361254
0,0.442,0.224981189,0,0,0.025925926,1,0,0.000375
0,0.49099996,0.322799097,0.173011497,0.333333333,0.011111111,1,0.217391304,0.1431333
0.428571429,0.44700004,0.510910459,0,0.666666667,0.222222222,1,0.217391304,0.000171429
0,0.23100004,0.149736644,0,0,0.011111111,1,0,0.000545455
0,0.26599996,0.194883371,0.061892399,0,0.007407407,1,0,0.08228679
0,0.34699996,0.149736644,0,0,0.016666667,1,0,0.000545455
0,0.319,0.418359669,0.117036172,0.166666667,0.024074074,1,0.239130435,0.07547747
0,0.51499996,0.167170805,0.052647116,0.333333333,0.033333333,1,0.608695652,0.08052638
0,0.44599996,0.510910459,0.05687092,0.333333333,0.025925926,1,0.369565217,0.03023229
0,0.319,0.145974417,0.019788105,0,0.018518519,0,0.086956522,0.03427907
0,0.50400004,0.375470278,0.018532259,0.5,0.053703704,1,0.195652174,0.01342865
0,0.33600004,0.337848006,0.305972244,0,0.011111111,1,0.413043478,0.2421564
0,0.31099996,0.172310008,0.04277725,0,0.025925926,1,0.282608696,0.0637624
0,0.577,0.360421369,0.029416526,0.5,0.012962963,1,0,0.0219424
0,0.33199996,0.247554552,0.047242221,0.333333333,0.031481481,1,0.239130435,0.05023229
0,0.31399996,0.16854778,0.03607618,0,0.011111111,1,0.239130435,0.05493143
0,0.25099996,0.736636569,0,0.333333333,0.014814815,0,0,0.000120001
0,0.36499996,0.224981189,0.127849995,0.333333333,0.022222222,0,0.152173913,0.1486019
0,0.33199996,0.250564334,0.006320364,0.333333333,0.005555556,1,0,0.006866666
0,0.58800004,0.218540256,0.006925299,0.166666667,0.285185185,0,0.130434783,0.008495376
0.142857143,0.418,0.153498871,0,0.166666667,0.155555556,1,0.065217391,0.000533333
0.071428571,0.58200004,0.435665914,0.285557145,0.5,0.211111111,1,0.413043478,0.1770172
0.785714286,0.29299996,0.110609481,0,0.333333333,0.003703704,1,0.173913043,0.000714286
0,0.35299996,0.164785553,0.009664985,0.166666667,0.033333333,1,0.173913043,0.01527
0,0.49500004,0.224981189,0.008671814,0.166666667,0.02962963,1,0.043478261,0.01023563
0,0.48900004,0.435665914,0.127301521,0,0.077777778,1,0.108695652,0.07896433
0,0.262,0.115876599,0.292404497,0,0.003703704,1,0,0.6214691
0,0.43,0.322799097,0,0.333333333,0.422222222,1,0,0.000266667
0,0.47299996,0.172310008,0.129197243,0,0.022222222,1,0.086956522,0.1922148
0,0.37699996,0.176072235,0.097975064,0.166666667,0.111111111,1,0.152173913,0.1429055
0,0.39499996,0.229495862,0.046141497,0,0.068518519,1,0.391304348,0.05273589
0.071428571,0.27199996,0.255079007,0.047246802,0,0.055555556,1,0.434782609,0.04884167
0,0.42300004,0.19337848,0,0,0.011111111,1,0,0.000431655
0,0.69499996,0.315274643,0.031354739,0.166666667,0.244444444,1,0.260869565,0.02659568
0,0.463,0.224981189,0.012581848,0.333333333,0.044444444,1,0.413043478,0.01478031
0,0.32700004,0.104589917,0,0.166666667,0.055555556,0,0,0.00075
0,0.28500004,0.107298721,0,0.166666667,0.024074074,1,0,0.000733496
0,0.35899996,0.187358916,0.0088455,0.333333333,0.001851852,1,0.173913043,0.01248148
0,0.40699996,0.247554552,0.057982388,0,0.044444444,0,0.217391304,0.06167429
0.071428571,0.46699996,0.241715576,0.026668504,0,0.075925926,1,0.260869565,0.02909975
0,0.45900004,0.473288187,0.050925616,0.5,0.111111111,1,0.195652174,0.02921738
0,0.244,0.134687735,0.020503813,0,0.205555556,1,0.130434783,0.038431
0,0.42499996,0.253574116,0.049962559,0.333333333,0.227777778,1,0.152173913,0.0519919
0,0.30900004,0.172310008,0.014202536,0,0.046296296,1,0.217391304,0.02125
0.071428571,0.48000004,0.134687735,0.136999037,0.166666667,0.224074074,1,0.217391304,0.2548275
0,0.36499996,0.173212942,0.001478731,0.5,0.066666667,0,0.086956522,0.002627389
0,0.46999996,0.157291196,0,0,0.085185185,1,0.065217391,0.000521648
0,0.26899996,0.274642588,0,0.166666667,0.066666667,0,0.086956522,0.000310881
0.071428571,0.36199996,0.148231753,0,0,0.024074074,1,0.02173913,0.000550459
0,0.40099996,0.327765237,0.002365969,0,0.174074074,1,0.413043478,0.002146299
0.357142857,0.28500004,0.224379233,0,0.5,0.022222222,1,0.108695652,0.00037594
0,0.48499996,0.330323552,0.03268209,0.333333333,0.001851852,1,0.043478261,0.02651261
0,0.39199996,0.262603461,0.008709994,0,0.111111111,1,0.152173913,0.008998919
0,0.577,0.262603461,0.111036278,0.333333333,0.003703704,1,0,0.1116186
